DetectionTimeStart_ShipLocal,DetectionTimeStart_UTC,DetectionTimeEnd_UTC,Latitude,Longitude
11/30/2017 12:50:07,11/30/2017 22:50:07,11/30/2017 22:50:37,22.89949,-154.1965167
11/30/2017 12:52:24,11/30/2017 22:52:24,11/30/2017 22:52:43,22.896075,-154.20345
11/30/2017 12:57:54,11/30/2017 22:57:54,11/30/2017 22:58:24,22.88835167,-154.2187367
11/30/2017 12:58:28,11/30/2017 22:58:28,11/30/2017 22:58:49,22.88735667,-154.2207
11/30/2017 12:59:23,11/30/2017 22:59:23,11/30/2017 22:59:46,22.88616,-154.2230917
11/30/2017 13:01:46,11/30/2017 23:01:46,11/30/2017 23:02:01,22.88277167,-154.2299033
11/30/2017 13:02:45,11/30/2017 23:02:45,11/30/2017 23:03:11,22.88151,-154.2324117
11/30/2017 13:02:59,11/30/2017 23:02:59,11/30/2017 23:03:22,22.881015,-154.23341
11/30/2017 13:04:51,11/30/2017 23:04:51,11/30/2017 23:05:11,22.87856333,-154.2383533
11/30/2017 13:07:57,11/30/2017 23:07:57,11/30/2017 23:08:23,22.874125,-154.2473383
11/30/2017 13:10:39,11/30/2017 23:10:39,11/30/2017 23:10:58,22.87024667,-154.2551517
11/30/2017 13:12:16,11/30/2017 23:12:16,11/30/2017 23:12:43,22.86802833,-154.2595667
11/30/2017 13:12:54,11/30/2017 23:12:54,11/30/2017 23:13:09,22.86731,-154.26105
11/30/2017 13:14:42,11/30/2017 23:14:42,11/30/2017 23:15:03,22.86465333,-154.26641
11/30/2017 13:18:02,11/30/2017 23:18:02,11/30/2017 23:18:15,22.859995,-154.2758417
11/30/2017 13:19:22,11/30/2017 23:19:22,11/30/2017 23:19:47,22.85826,-154.279415
11/30/2017 13:22:18,11/30/2017 23:22:18,11/30/2017 23:22:42,22.85418833,-154.2878717
11/30/2017 13:23:39,11/30/2017 23:23:39,11/30/2017 23:23:59,22.85225333,-154.2919133
11/30/2017 13:25:41,11/30/2017 23:25:41,11/30/2017 23:25:58,22.849355,-154.2977967
11/30/2017 13:29:49,11/30/2017 23:29:49,11/30/2017 23:30:15,22.843775,-154.3093033
11/30/2017 13:32:28,11/30/2017 23:32:28,11/30/2017 23:32:44,22.84015833,-154.3170133
11/30/2017 13:34:06,11/30/2017 23:34:06,11/30/2017 23:34:35,22.83802833,-154.3215467
11/30/2017 13:34:35,11/30/2017 23:34:35,11/30/2017 23:34:46,22.83730667,-154.3230667
11/30/2017 13:37:24,11/30/2017 23:37:24,11/30/2017 23:37:49,22.833475,-154.3311417
11/30/2017 13:38:58,11/30/2017 23:38:58,11/30/2017 23:39:20,22.83133,-154.3356167
11/30/2017 13:39:37,11/30/2017 23:39:37,11/30/2017 23:39:50,22.830615,-154.337155
11/30/2017 13:40:13,11/30/2017 23:40:13,11/30/2017 23:40:41,22.82960667,-154.3391983
11/30/2017 13:40:17,11/30/2017 23:40:17,11/30/2017 23:40:31,22.82960667,-154.3391983
11/30/2017 13:40:53,11/30/2017 23:40:53,11/30/2017 23:41:23,22.82885667,-154.3407167
11/30/2017 13:41:42,11/30/2017 23:41:42,11/30/2017 23:42:11,22.82768333,-154.343145
11/30/2017 13:41:44,11/30/2017 23:41:44,11/30/2017 23:41:56,22.82768333,-154.343145
11/30/2017 13:42:08,11/30/2017 23:42:08,11/30/2017 23:42:31,22.82696833,-154.34462
11/30/2017 13:42:36,11/30/2017 23:42:36,11/30/2017 23:42:58,22.82643667,-154.345665
11/30/2017 13:43:02,11/30/2017 23:43:02,11/30/2017 23:43:22,22.82568333,-154.34718
11/30/2017 13:43:51,11/30/2017 23:43:51,11/30/2017 23:44:12,22.82469667,-154.3491867
11/30/2017 13:44:02,11/30/2017 23:44:02,11/30/2017 23:44:19,22.82418333,-154.3501767
11/30/2017 13:44:28,11/30/2017 23:44:28,11/30/2017 23:44:50,22.82368333,-154.3511717
11/30/2017 13:44:54,11/30/2017 23:44:54,11/30/2017 23:45:14,22.82292833,-154.3526467
11/30/2017 13:45:23,11/30/2017 23:45:23,11/30/2017 23:45:35,22.82241333,-154.35365
11/30/2017 13:45:28,11/30/2017 23:45:28,11/30/2017 23:45:41,22.82217667,-154.3541267
11/30/2017 13:46:00,11/30/2017 23:46:00,11/30/2017 23:46:22,22.82139333,-154.3555967
11/30/2017 13:46:26,11/30/2017 23:46:26,11/30/2017 23:46:40,22.820885,-154.3566
11/30/2017 13:46:49,11/30/2017 23:46:49,11/30/2017 23:47:05,22.820105,-154.35813
11/30/2017 13:47:19,11/30/2017 23:47:19,11/30/2017 23:47:34,22.81957,-154.3591933
11/30/2017 13:48:00,11/30/2017 23:48:00,11/30/2017 23:48:12,22.81852667,-154.36124
11/30/2017 13:48:33,11/30/2017 23:48:33,11/30/2017 23:48:52,22.817735,-154.3628133
11/30/2017 13:50:48,11/30/2017 23:50:48,11/30/2017 23:51:02,22.81436167,-154.3693583
11/30/2017 13:50:51,11/30/2017 23:50:51,11/30/2017 23:51:18,22.81436167,-154.3693583
11/30/2017 13:51:35,11/30/2017 23:51:35,11/30/2017 23:51:52,22.81335333,-154.371305
11/30/2017 13:52:29,11/30/2017 23:52:29,11/30/2017 23:52:50,22.81203833,-154.37381
11/30/2017 13:53:00,11/30/2017 23:53:00,11/30/2017 23:53:19,22.81130167,-154.3752867
11/30/2017 13:53:54,11/30/2017 23:53:54,11/30/2017 23:54:19,22.81008667,-154.3776667
11/30/2017 13:54:48,11/30/2017 23:54:48,11/30/2017 23:55:11,22.808885,-154.38005
11/30/2017 13:55:14,11/30/2017 23:55:14,11/30/2017 23:55:31,22.80813833,-154.3815783
11/30/2017 13:55:26,11/30/2017 23:55:26,11/30/2017 23:55:51,22.80787333,-154.3820767
11/30/2017 13:55:38,11/30/2017 23:55:38,11/30/2017 23:56:01,22.80764833,-154.3825433
11/30/2017 13:56:04,11/30/2017 23:56:04,11/30/2017 23:56:26,22.80715833,-154.3835467
11/30/2017 13:56:04,11/30/2017 23:56:04,11/30/2017 23:56:26,22.80715833,-154.3835467
11/30/2017 13:56:33,11/30/2017 23:56:33,11/30/2017 23:56:52,22.80642667,-154.3850233
11/30/2017 13:56:56,11/30/2017 23:56:56,11/30/2017 23:57:19,22.80596167,-154.3859467
11/30/2017 13:57:04,11/30/2017 23:57:04,11/30/2017 23:57:16,22.80571,-154.386455
11/30/2017 13:57:30,11/30/2017 23:57:30,11/30/2017 23:57:44,22.80502833,-154.3878383
11/30/2017 13:58:08,11/30/2017 23:58:08,11/30/2017 23:58:25,22.80432,-154.3892467
11/30/2017 13:58:18,11/30/2017 23:58:18,11/30/2017 23:58:49,22.80408667,-154.3897583
11/30/2017 13:58:42,11/30/2017 23:58:42,11/30/2017 23:59:03,22.80339333,-154.3911617
11/30/2017 13:59:32,11/30/2017 23:59:32,11/30/2017 23:59:54,22.80247167,-154.3930467
11/30/2017 13:59:56,11/30/2017 23:59:56,12/01/2017 00:00:11,22.801725,-154.39455
11/30/2017 14:00:00,12/01/2017 00:00:00,12/01/2017 00:00:17,22.801725,-154.39455
11/30/2017 14:00:08,12/01/2017 00:00:08,12/01/2017 00:00:24,22.80146667,-154.3950533
11/30/2017 14:00:34,12/01/2017 00:00:34,12/01/2017 00:00:51,22.800985,-154.3960167
11/30/2017 14:01:11,12/01/2017 00:01:11,12/01/2017 00:01:32,22.80004667,-154.3979033
11/30/2017 14:01:43,12/01/2017 00:01:43,12/01/2017 00:02:02,22.79933,-154.39942
11/30/2017 14:01:50,12/01/2017 00:01:50,12/01/2017 00:02:11,22.79933,-154.39942
11/30/2017 14:04:23,12/01/2017 00:04:23,12/01/2017 00:04:36,22.79572167,-154.406665
11/30/2017 14:04:32,12/01/2017 00:04:32,12/01/2017 00:04:52,22.79546333,-154.407165
11/30/2017 14:04:48,12/01/2017 00:04:48,12/01/2017 00:05:05,22.79522167,-154.407675
11/30/2017 14:05:08,12/01/2017 00:05:08,12/01/2017 00:05:25,22.79473333,-154.4086317
11/30/2017 14:06:44,12/01/2017 00:06:44,12/01/2017 00:06:55,22.79264333,-154.41294
11/30/2017 14:07:01,12/01/2017 00:07:01,12/01/2017 00:07:23,22.79217167,-154.4139233
11/30/2017 14:08:34,12/01/2017 00:08:34,12/01/2017 00:08:48,22.79003,-154.418435
11/30/2017 14:09:09,12/01/2017 00:09:09,12/01/2017 00:09:40,22.789335,-154.4199
11/30/2017 14:10:28,12/01/2017 00:10:28,12/01/2017 00:10:40,22.78770833,-154.4234
11/30/2017 14:11:17,12/01/2017 00:11:17,12/01/2017 00:11:29,22.786555,-154.42582
11/30/2017 14:11:18,12/01/2017 00:11:18,12/01/2017 00:11:33,22.786555,-154.42582
11/30/2017 14:12:06,12/01/2017 00:12:06,12/01/2017 00:12:21,22.785425,-154.428295
11/30/2017 14:12:50,12/01/2017 00:12:50,12/01/2017 00:13:09,22.784495,-154.430255
11/30/2017 14:14:17,12/01/2017 00:14:17,12/01/2017 00:14:37,22.78266667,-154.43419
11/30/2017 14:14:23,12/01/2017 00:14:23,12/01/2017 00:14:45,22.78245167,-154.4346583
11/30/2017 14:14:55,12/01/2017 00:14:55,12/01/2017 00:15:06,22.78176667,-154.43617
11/30/2017 14:15:18,12/01/2017 00:15:18,12/01/2017 00:15:33,22.78131667,-154.4371533
11/30/2017 14:15:22,12/01/2017 00:15:22,12/01/2017 00:15:34,22.78131667,-154.4371533
11/30/2017 14:16:57,12/01/2017 00:16:57,12/01/2017 00:17:13,22.779235,-154.4416733
11/30/2017 14:18:24,12/01/2017 00:18:24,12/01/2017 00:18:44,22.777425,-154.4456317
11/30/2017 14:18:27,12/01/2017 00:18:27,12/01/2017 00:18:52,22.7772,-154.44615
11/30/2017 14:18:48,12/01/2017 00:18:48,12/01/2017 00:19:02,22.77695833,-154.44666
11/30/2017 14:19:28,12/01/2017 00:19:28,12/01/2017 00:19:54,22.77604833,-154.44862
11/30/2017 14:19:45,12/01/2017 00:19:45,12/01/2017 00:19:57,22.77558333,-154.449605
11/30/2017 14:19:48,12/01/2017 00:19:48,12/01/2017 00:20:04,22.77558333,-154.449605
11/30/2017 14:20:24,12/01/2017 00:20:24,12/01/2017 00:20:39,22.77487167,-154.451165
11/30/2017 14:21:29,12/01/2017 00:21:29,12/01/2017 00:21:49,22.77327333,-154.4546483
11/30/2017 14:22:14,12/01/2017 00:22:14,12/01/2017 00:22:39,22.77234333,-154.4566683
11/30/2017 14:23:46,12/01/2017 00:23:46,12/01/2017 00:24:09,22.77033167,-154.4611867
11/30/2017 14:24:29,12/01/2017 00:24:29,12/01/2017 00:24:43,22.769445,-154.4631033
11/30/2017 14:24:37,12/01/2017 00:24:37,12/01/2017 00:25:03,22.769445,-154.4631033
11/30/2017 14:26:35,12/01/2017 00:26:35,12/01/2017 00:26:51,22.76676833,-154.4691583
11/30/2017 14:26:42,12/01/2017 00:26:42,12/01/2017 00:26:54,22.76676833,-154.4691583
11/30/2017 14:27:00,12/01/2017 00:27:00,12/01/2017 00:27:15,22.76630833,-154.4702117
11/30/2017 14:27:07,12/01/2017 00:27:07,12/01/2017 00:27:23,22.76608167,-154.4707433
11/30/2017 14:27:31,12/01/2017 00:27:31,12/01/2017 00:27:47,22.76565667,-154.4717667
11/30/2017 14:27:53,12/01/2017 00:27:53,12/01/2017 00:28:05,22.7652,-154.4728233
11/30/2017 14:28:29,12/01/2017 00:28:29,12/01/2017 00:28:47,22.76455833,-154.4743117
11/30/2017 14:28:49,12/01/2017 00:28:49,12/01/2017 00:29:27,22.76410333,-154.475375
11/30/2017 14:28:49,12/01/2017 00:28:49,12/01/2017 00:29:10,22.76410333,-154.475375
11/30/2017 14:28:58,12/01/2017 00:28:58,12/01/2017 00:29:10,22.76391167,-154.475865
11/30/2017 14:29:39,12/01/2017 00:29:39,12/01/2017 00:29:52,22.76302667,-154.47793
11/30/2017 14:30:13,12/01/2017 00:30:13,12/01/2017 00:30:26,22.762395,-154.4794133
11/30/2017 14:31:05,12/01/2017 00:31:05,12/01/2017 00:31:30,22.76131667,-154.481945
11/30/2017 14:31:05,12/01/2017 00:31:05,12/01/2017 00:31:23,22.76131667,-154.481945
11/30/2017 14:32:07,12/01/2017 00:32:07,12/01/2017 00:32:21,22.76001167,-154.4850067
11/30/2017 14:33:40,12/01/2017 00:33:40,12/01/2017 00:34:16,22.75815833,-154.4894833
11/30/2017 14:34:43,12/01/2017 00:34:43,12/01/2017 00:35:05,22.75687833,-154.4925233
11/30/2017 14:38:09,12/01/2017 00:38:09,12/01/2017 00:38:43,22.75281667,-154.502055
11/30/2017 14:39:24,12/01/2017 00:39:24,12/01/2017 00:39:40,22.75107333,-154.5060767
11/30/2017 14:40:05,12/01/2017 00:40:05,12/01/2017 00:40:22,22.75040167,-154.5075967
11/30/2017 14:41:01,12/01/2017 00:41:01,12/01/2017 00:41:23,22.74912167,-154.5105333
11/30/2017 14:41:12,12/01/2017 00:41:12,12/01/2017 00:41:42,22.74889833,-154.5110483
11/30/2017 14:41:55,12/01/2017 00:41:55,12/01/2017 00:42:17,22.74804667,-154.51298
11/30/2017 14:42:34,12/01/2017 00:42:34,12/01/2017 00:43:01,22.74715667,-154.5150233
11/30/2017 14:42:37,12/01/2017 00:42:37,12/01/2017 00:42:48,22.74715667,-154.5150233
11/30/2017 14:44:04,12/01/2017 00:44:04,12/01/2017 00:44:34,22.74541,-154.51901
11/30/2017 14:45:09,12/01/2017 00:45:09,12/01/2017 00:45:32,22.744045,-154.5220233
11/30/2017 14:46:47,12/01/2017 00:46:47,12/01/2017 00:47:10,22.74177,-154.5270667
11/30/2017 14:47:06,12/01/2017 00:47:06,12/01/2017 00:47:29,22.74157,-154.527535
11/30/2017 14:47:16,12/01/2017 00:47:16,12/01/2017 00:47:46,22.74136,-154.527995
11/30/2017 14:48:03,12/01/2017 00:48:03,12/01/2017 00:48:30,22.74023333,-154.5304883
11/30/2017 14:48:35,12/01/2017 00:48:35,12/01/2017 00:49:04,22.73955833,-154.5319433
11/30/2017 14:49:38,12/01/2017 00:49:38,12/01/2017 00:49:59,22.73816833,-154.534825
11/30/2017 14:50:32,12/01/2017 00:50:32,12/01/2017 00:50:45,22.73697833,-154.537285
11/30/2017 14:51:11,12/01/2017 00:51:11,12/01/2017 00:51:25,22.73604,-154.53923
11/30/2017 14:52:28,12/01/2017 00:52:28,12/01/2017 00:53:07,22.73444,-154.5426233
11/30/2017 14:53:00,12/01/2017 00:53:00,12/01/2017 00:53:22,22.73374333,-154.5440633
11/30/2017 14:54:28,12/01/2017 00:54:28,12/01/2017 00:54:46,22.73166333,-154.54849
11/30/2017 14:57:22,12/01/2017 00:57:22,12/01/2017 00:57:59,22.72783667,-154.556225
11/30/2017 15:00:14,12/01/2017 01:00:14,12/01/2017 01:00:43,22.72373667,-154.564495
11/30/2017 15:00:15,12/01/2017 01:00:15,12/01/2017 01:00:29,22.72373667,-154.564495
11/30/2017 15:02:05,12/01/2017 01:02:05,12/01/2017 01:02:36,22.721295,-154.5694583
11/30/2017 15:04:24,12/01/2017 01:04:24,12/01/2017 01:04:37,22.71812333,-154.57587
11/30/2017 15:04:34,12/01/2017 01:04:34,12/01/2017 01:04:57,22.717895,-154.5763333
11/30/2017 15:05:47,12/01/2017 01:05:47,12/01/2017 01:06:11,22.71622833,-154.579795
11/30/2017 15:06:31,12/01/2017 01:06:31,12/01/2017 01:07:02,22.71523167,-154.5818117
11/30/2017 15:07:26,12/01/2017 01:07:26,12/01/2017 01:07:48,22.713995,-154.5843333
11/30/2017 15:08:29,12/01/2017 01:08:29,12/01/2017 01:08:44,22.71238667,-154.58769
11/30/2017 15:08:29,12/01/2017 01:08:29,12/01/2017 01:08:52,22.71238667,-154.58769
11/30/2017 15:09:12,12/01/2017 01:09:12,12/01/2017 01:09:40,22.71144333,-154.589575
11/30/2017 15:10:40,12/01/2017 01:10:40,12/01/2017 01:11:13,22.70949667,-154.5935317
11/30/2017 15:10:41,12/01/2017 01:10:41,12/01/2017 01:11:10,22.70949667,-154.5935317
11/30/2017 15:11:07,12/01/2017 01:11:07,12/01/2017 01:11:25,22.708805,-154.5949767
11/30/2017 15:11:53,12/01/2017 01:11:53,12/01/2017 01:12:12,22.707865,-154.59686
11/30/2017 15:11:55,12/01/2017 01:11:55,12/01/2017 01:12:08,22.707865,-154.59686
11/30/2017 15:12:53,12/01/2017 01:12:53,12/01/2017 01:13:10,22.70634167,-154.59976
11/30/2017 15:13:08,12/01/2017 01:13:08,12/01/2017 01:13:34,22.70610667,-154.60021
11/30/2017 15:13:48,12/01/2017 01:13:48,12/01/2017 01:14:13,22.70513333,-154.6021117
11/30/2017 15:15:07,12/01/2017 01:15:07,12/01/2017 01:15:32,22.70318667,-154.6059217
11/30/2017 15:15:28,12/01/2017 01:15:28,12/01/2017 01:16:06,22.70270167,-154.606885
11/30/2017 15:15:29,12/01/2017 01:15:29,12/01/2017 01:16:07,22.70270167,-154.606885
11/30/2017 15:15:53,12/01/2017 01:15:53,12/01/2017 01:16:17,22.70220167,-154.6078233
11/30/2017 15:16:49,12/01/2017 01:16:49,12/01/2017 01:17:16,22.70097833,-154.610185
11/30/2017 15:17:42,12/01/2017 01:17:42,12/01/2017 01:18:02,22.69971667,-154.61257
11/30/2017 15:17:54,12/01/2017 01:17:54,12/01/2017 01:18:13,22.69947667,-154.613025
11/30/2017 15:18:27,12/01/2017 01:18:27,12/01/2017 01:18:54,22.69849833,-154.61491
11/30/2017 15:19:18,12/01/2017 01:19:18,12/01/2017 01:19:39,22.69725667,-154.61715
11/30/2017 15:20:08,12/01/2017 01:20:08,12/01/2017 01:20:30,22.69624167,-154.6190367
11/30/2017 15:20:10,12/01/2017 01:20:10,12/01/2017 01:20:37,22.69624167,-154.6190367
11/30/2017 15:20:55,12/01/2017 01:20:55,12/01/2017 01:21:07,22.69501167,-154.62133
11/30/2017 15:20:58,12/01/2017 01:20:58,12/01/2017 01:21:17,22.69501167,-154.62133
11/30/2017 15:21:58,12/01/2017 01:21:58,12/01/2017 01:22:28,22.69360833,-154.6240017
11/30/2017 15:21:59,12/01/2017 01:21:59,12/01/2017 01:22:10,22.69360833,-154.6240017
11/30/2017 15:22:24,12/01/2017 01:22:24,12/01/2017 01:22:49,22.69289333,-154.6253233
11/30/2017 15:22:55,12/01/2017 01:22:55,12/01/2017 01:23:10,22.69216,-154.62673
11/30/2017 15:24:14,12/01/2017 01:24:14,12/01/2017 01:24:31,22.690475,-154.6299217
11/30/2017 15:24:14,12/01/2017 01:24:14,12/01/2017 01:24:30,22.690475,-154.6299217
11/30/2017 15:24:15,12/01/2017 01:24:15,12/01/2017 01:24:32,22.690475,-154.6299217
11/30/2017 15:25:00,12/01/2017 01:25:00,12/01/2017 01:25:22,22.68926,-154.6322183
11/30/2017 15:25:08,12/01/2017 01:25:08,12/01/2017 01:25:47,22.68926,-154.6322183
11/30/2017 15:26:00,12/01/2017 01:26:00,12/01/2017 01:26:22,22.68805333,-154.6345167
11/30/2017 15:26:00,12/01/2017 01:26:00,12/01/2017 01:26:13,22.68805333,-154.6345167
11/30/2017 15:26:41,12/01/2017 01:26:41,12/01/2017 01:27:00,22.68704667,-154.636345
11/30/2017 15:27:34,12/01/2017 01:27:34,12/01/2017 01:27:53,22.68580667,-154.6387483
11/30/2017 15:27:42,12/01/2017 01:27:42,12/01/2017 01:27:59,22.68558,-154.6392
11/30/2017 15:28:02,12/01/2017 01:28:02,12/01/2017 01:28:19,22.68506333,-154.6401667
11/30/2017 15:28:26,12/01/2017 01:28:26,12/01/2017 01:28:47,22.68458333,-154.6411017
11/30/2017 15:29:31,12/01/2017 01:29:31,12/01/2017 01:30:04,22.68308833,-154.6439517
11/30/2017 15:29:32,12/01/2017 01:29:32,12/01/2017 01:29:49,22.68308833,-154.6439517
11/30/2017 15:29:33,12/01/2017 01:29:33,12/01/2017 01:29:51,22.68308833,-154.6439517
11/30/2017 15:30:22,12/01/2017 01:30:22,12/01/2017 01:30:51,22.68183667,-154.64636
11/30/2017 15:30:37,12/01/2017 01:30:37,12/01/2017 01:30:50,22.68161667,-154.64682
11/30/2017 15:32:35,12/01/2017 01:32:35,12/01/2017 01:33:02,22.67874333,-154.6523667
11/30/2017 15:33:33,12/01/2017 01:33:33,12/01/2017 01:34:01,22.67751333,-154.6547683
11/30/2017 15:33:38,12/01/2017 01:33:38,12/01/2017 01:34:04,22.67724833,-154.6552617
11/30/2017 15:34:07,12/01/2017 01:34:07,12/01/2017 01:34:28,22.67656167,-154.6566133
11/30/2017 15:34:27,12/01/2017 01:34:27,12/01/2017 01:34:49,22.67609167,-154.6575617
11/30/2017 15:34:37,12/01/2017 01:34:37,12/01/2017 01:34:57,22.67609167,-154.6575617
11/30/2017 15:34:46,12/01/2017 01:34:46,12/01/2017 01:35:11,22.67587833,-154.6580183
11/30/2017 15:35:32,12/01/2017 01:35:32,12/01/2017 01:35:56,22.67470333,-154.66035
11/30/2017 15:37:35,12/01/2017 01:37:35,12/01/2017 01:37:59,22.67197167,-154.6656467
11/30/2017 15:38:26,12/01/2017 01:38:26,12/01/2017 01:38:52,22.67077,-154.66803
11/30/2017 15:38:38,12/01/2017 01:38:38,12/01/2017 01:39:03,22.67051167,-154.6685317
11/30/2017 15:38:51,12/01/2017 01:38:51,12/01/2017 01:39:13,22.670285,-154.6689817
11/30/2017 15:39:16,12/01/2017 01:39:16,12/01/2017 01:39:29,22.66953833,-154.6704417
11/30/2017 15:39:38,12/01/2017 01:39:38,12/01/2017 01:39:57,22.669065,-154.6713483
11/30/2017 15:40:13,12/01/2017 01:40:13,12/01/2017 01:40:42,22.66831833,-154.6728117
11/30/2017 15:40:26,12/01/2017 01:40:26,12/01/2017 01:40:52,22.66782667,-154.6737833
11/30/2017 15:40:27,12/01/2017 01:40:27,12/01/2017 01:40:49,22.66782667,-154.6737833
11/30/2017 15:41:09,12/01/2017 01:41:09,12/01/2017 01:41:37,22.66685667,-154.675725
11/30/2017 15:41:10,12/01/2017 01:41:10,12/01/2017 01:41:25,22.66685667,-154.675725
11/30/2017 15:42:33,12/01/2017 01:42:33,12/01/2017 01:43:04,22.66517833,-154.6792117
11/30/2017 15:43:26,12/01/2017 01:43:26,12/01/2017 01:43:49,22.663795,-154.682095
11/30/2017 15:44:08,12/01/2017 01:44:08,12/01/2017 01:44:34,22.663045,-154.683635
11/30/2017 15:44:15,12/01/2017 01:44:15,12/01/2017 01:44:43,22.662835,-154.684105
11/30/2017 15:44:52,12/01/2017 01:44:52,12/01/2017 01:45:22,22.66183667,-154.68614
11/30/2017 15:45:16,12/01/2017 01:45:16,12/01/2017 01:45:40,22.66137,-154.6870417
11/30/2017 15:45:19,12/01/2017 01:45:19,12/01/2017 01:45:49,22.66137,-154.6870417
11/30/2017 15:46:15,12/01/2017 01:46:15,12/01/2017 01:46:47,22.659965,-154.68992
11/30/2017 15:47:11,12/01/2017 01:47:11,12/01/2017 01:47:42,22.65874167,-154.6923917
11/30/2017 15:48:33,12/01/2017 01:48:33,12/01/2017 01:48:56,22.65706667,-154.6958
11/30/2017 15:48:57,12/01/2017 01:48:57,12/01/2017 01:49:15,22.65633,-154.6972667
11/30/2017 15:49:02,12/01/2017 01:49:02,12/01/2017 01:49:41,22.65633,-154.6972667
11/30/2017 15:49:46,12/01/2017 01:49:46,12/01/2017 01:50:12,22.65538167,-154.699205
11/30/2017 15:50:51,12/01/2017 01:50:51,12/01/2017 01:51:20,22.653735,-154.7025783
11/30/2017 15:50:58,12/01/2017 01:50:58,12/01/2017 01:51:18,22.653735,-154.7025783
11/30/2017 15:51:49,12/01/2017 01:51:49,12/01/2017 01:52:20,22.65248,-154.7051283
11/30/2017 15:52:54,12/01/2017 01:52:54,12/01/2017 01:53:21,22.65102833,-154.708065
11/30/2017 15:53:10,12/01/2017 01:53:10,12/01/2017 01:53:38,22.65057333,-154.7090433
11/30/2017 15:53:31,12/01/2017 01:53:31,12/01/2017 01:53:45,22.65035667,-154.70956
11/30/2017 15:54:00,12/01/2017 01:54:00,12/01/2017 01:54:27,22.64967333,-154.710995
11/30/2017 15:54:52,12/01/2017 01:54:52,12/01/2017 01:55:23,22.64852333,-154.7134567
11/30/2017 15:55:12,12/01/2017 01:55:12,12/01/2017 01:55:35,22.64806167,-154.714435
11/30/2017 15:55:31,12/01/2017 01:55:31,12/01/2017 01:55:45,22.647595,-154.7153967
11/30/2017 15:55:35,12/01/2017 01:55:35,12/01/2017 01:56:02,22.647595,-154.7153967
11/30/2017 15:55:55,12/01/2017 01:55:55,12/01/2017 01:56:08,22.64713167,-154.7163817
11/30/2017 15:55:56,12/01/2017 01:55:56,12/01/2017 01:56:21,22.64713167,-154.7163817
11/30/2017 15:55:58,12/01/2017 01:55:58,12/01/2017 01:56:09,22.64713167,-154.7163817
11/30/2017 15:56:08,12/01/2017 01:56:08,12/01/2017 01:56:19,22.64692333,-154.71685
11/30/2017 15:56:09,12/01/2017 01:56:09,12/01/2017 01:56:20,22.64667333,-154.71736
11/30/2017 15:56:28,12/01/2017 01:56:28,12/01/2017 01:56:45,22.64644667,-154.7178917
11/30/2017 15:56:34,12/01/2017 01:56:34,12/01/2017 01:56:57,22.64623,-154.718355
11/30/2017 15:56:53,12/01/2017 01:56:53,12/01/2017 01:57:21,22.645775,-154.71929
11/30/2017 15:57:09,12/01/2017 01:57:09,12/01/2017 01:57:20,22.645535,-154.7198067
11/30/2017 15:57:35,12/01/2017 01:57:35,12/01/2017 01:57:47,22.64485833,-154.7212967
11/30/2017 15:58:10,12/01/2017 01:58:10,12/01/2017 01:58:27,22.64414667,-154.72278
11/30/2017 15:58:20,12/01/2017 01:58:20,12/01/2017 01:58:33,22.64389667,-154.7232917
11/30/2017 15:58:52,12/01/2017 01:58:52,12/01/2017 01:59:08,22.64322667,-154.7247483
11/30/2017 15:59:20,12/01/2017 01:59:20,12/01/2017 01:59:36,22.642545,-154.7262583
11/30/2017 15:59:21,12/01/2017 01:59:21,12/01/2017 01:59:32,22.642545,-154.7262583
11/30/2017 15:59:38,12/01/2017 01:59:38,12/01/2017 01:59:55,22.64232833,-154.7267283
11/30/2017 15:59:39,12/01/2017 01:59:39,12/01/2017 01:59:52,22.64232833,-154.7267283
11/30/2017 16:00:20,12/01/2017 02:00:20,12/01/2017 02:00:32,22.64139833,-154.728695
11/30/2017 16:00:26,12/01/2017 02:00:26,12/01/2017 02:00:38,22.64118,-154.7291617
11/30/2017 16:00:33,12/01/2017 02:00:33,12/01/2017 02:00:59,22.64093167,-154.7296783
11/30/2017 16:00:39,12/01/2017 02:00:39,12/01/2017 02:00:50,22.64093167,-154.7296783
11/30/2017 16:00:42,12/01/2017 02:00:42,12/01/2017 02:01:01,22.64093167,-154.7296783
11/30/2017 16:01:01,12/01/2017 02:01:01,12/01/2017 02:01:35,22.64050167,-154.730675
11/30/2017 16:01:23,12/01/2017 02:01:23,12/01/2017 02:01:36,22.64006167,-154.731675
11/30/2017 16:01:30,12/01/2017 02:01:30,12/01/2017 02:02:01,22.63985,-154.732145
11/30/2017 16:01:31,12/01/2017 02:01:31,12/01/2017 02:01:44,22.63985,-154.732145
11/30/2017 16:01:45,12/01/2017 02:01:45,12/01/2017 02:02:00,22.63961,-154.7326617
11/30/2017 16:02:17,12/01/2017 02:02:17,12/01/2017 02:02:45,22.63869333,-154.73466
11/30/2017 16:02:22,12/01/2017 02:02:22,12/01/2017 02:02:35,22.63869333,-154.73466
11/30/2017 16:03:02,12/01/2017 02:03:02,12/01/2017 02:03:19,22.63776333,-154.7367783
11/30/2017 16:03:03,12/01/2017 02:03:03,12/01/2017 02:03:19,22.63776333,-154.7367783
11/30/2017 16:03:51,12/01/2017 02:03:51,12/01/2017 02:04:17,22.636855,-154.7388417
